forest_class	fire_2015	trans_cod	sp	number	cat_cod	predation	arthropod	bird	mammal	reptile	lost	excluded	multiple	relative_predation	arthropod_multiple	multi_taxa
UF	1	B261_T9	SP125	N71	B261_T9_SP125_N71	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP125	N72	B261_T9_SP125_N72	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP125	N73	B261_T9_SP125_N73	1	0	0	1	0	0	0	1	0	1	0
UF	1	B261_T9	SP125	N74	B261_T9_SP125_N74	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP125	N75	B261_T9_SP125_N75	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP125	N76	B261_T9_SP125_N76	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP125	N77	B261_T9_SP125_N77	1	0	0	1	0	0	0	1	0	1	0
UF	1	B261_T9	SP125	N78	B261_T9_SP125_N78	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP125	N79	B261_T9_SP125_N79	1	1	1	0	0	0	0	2	0	1	1
UF	1	B261_T9	SP125	N80	B261_T9_SP125_N80	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP125	N81	B261_T9_SP125_N81	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP125	N82	B261_T9_SP125_N82	1	1	1	0	0	0	0	2	0	1	1
UF	1	B261_T9	SP125	N83	B261_T9_SP125_N83	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP125	N84	B261_T9_SP125_N84	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP125	N85	B261_T9_SP125_N85	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP125	N86	B261_T9_SP125_N86	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP125	N87	B261_T9_SP125_N87	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP125	N88	B261_T9_SP125_N88	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP125	N89	B261_T9_SP125_N89	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP125	N90	B261_T9_SP125_N90	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP175	N91	B261_T9_SP175_N91	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP175	N92	B261_T9_SP175_N92	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP175	N93	B261_T9_SP175_N93	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP175	N94	B261_T9_SP175_N94	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP175	N95	B261_T9_SP175_N95	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP175	N96	B261_T9_SP175_N96	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP175	N97	B261_T9_SP175_N97	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP175	N98	B261_T9_SP175_N98	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP175	N99	B261_T9_SP175_N99	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP175	N100	B261_T9_SP175_N100	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP175	N101	B261_T9_SP175_N101	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP175	N102	B261_T9_SP175_N102	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP175	N103	B261_T9_SP175_N103	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP175	N104	B261_T9_SP175_N104	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP175	N105	B261_T9_SP175_N105	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP175	N106	B261_T9_SP175_N106	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP175	N107	B261_T9_SP175_N107	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP175	N108	B261_T9_SP175_N108	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP175	N109	B261_T9_SP175_N109	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP175	N110	B261_T9_SP175_N110	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP175	N111	B261_T9_SP175_N111	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP175	N112	B261_T9_SP175_N112	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP175	N113	B261_T9_SP175_N113	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP175	N114	B261_T9_SP175_N114	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP175	N115	B261_T9_SP175_N115	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP175	N116	B261_T9_SP175_N116	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP175	N117	B261_T9_SP175_N117	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP175	N118	B261_T9_SP175_N118	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP175	N119	B261_T9_SP175_N119	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP175	N120	B261_T9_SP175_N120	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP225	N121	B261_T9_SP225_N121	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP225	N122	B261_T9_SP225_N122	1	0	1	0	0	0	0	1	0	1	0
UF	1	B261_T9	SP225	N123	B261_T9_SP225_N123	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP225	N124	B261_T9_SP225_N124	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP225	N125	B261_T9_SP225_N125	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP225	N126	B261_T9_SP225_N126	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP225	N127	B261_T9_SP225_N127	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP225	N128	B261_T9_SP225_N128	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP225	N129	B261_T9_SP225_N129	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP225	N130	B261_T9_SP225_N130	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP225	N131	B261_T9_SP225_N131	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP225	N132	B261_T9_SP225_N132	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP225	N133	B261_T9_SP225_N133	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP225	N134	B261_T9_SP225_N134	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP225	N135	B261_T9_SP225_N135	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP225	N136	B261_T9_SP225_N136	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP225	N137	B261_T9_SP225_N137	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP225	N138	B261_T9_SP225_N138	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP225	N139	B261_T9_SP225_N139	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP225	N140	B261_T9_SP225_N140	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP225	N141	B261_T9_SP225_N141	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP225	N142	B261_T9_SP225_N142	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP225	N143	B261_T9_SP225_N143	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP225	N144	B261_T9_SP225_N144	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP225	N145	B261_T9_SP225_N145	0	0	0	0	0	0	0	0	0	0	0
UF	1	B261_T9	SP225	N146	B261_T9_SP225_N146	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP225	N147	B261_T9_SP225_N147	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP225	N148	B261_T9_SP225_N148	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP225	N149	B261_T9_SP225_N149	1	1	0	0	0	0	0	1	1	0	0
UF	1	B261_T9	SP225	N150	B261_T9_SP225_N150	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP25	N1	B399_T8_SP25_N1	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP25	N2	B399_T8_SP25_N2	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP25	N3	B399_T8_SP25_N3	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP25	N4	B399_T8_SP25_N4	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP25	N5	B399_T8_SP25_N5	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP25	N6	B399_T8_SP25_N6	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP25	N7	B399_T8_SP25_N7	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP25	N8	B399_T8_SP25_N8	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP25	N9	B399_T8_SP25_N9	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP25	N10	B399_T8_SP25_N10	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP25	N11	B399_T8_SP25_N11	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP25	N12	B399_T8_SP25_N12	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP25	N13	B399_T8_SP25_N13	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP25	N14	B399_T8_SP25_N14	1	1	0	1	0	0	0	2	0	1	1
SF	0	B399_T8	SP25	N15	B399_T8_SP25_N15	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP25	N16	B399_T8_SP25_N16	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP25	N17	B399_T8_SP25_N17	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP25	N18	B399_T8_SP25_N18	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP25	N19	B399_T8_SP25_N19	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP25	N20	B399_T8_SP25_N20	1	0	1	0	0	0	0	1	0	1	0
SF	0	B399_T8	SP25	N21	B399_T8_SP25_N21	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP25	N22	B399_T8_SP25_N22	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP25	N23	B399_T8_SP25_N23	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP25	N24	B399_T8_SP25_N24	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP25	N25	B399_T8_SP25_N25	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP25	N26	B399_T8_SP25_N26	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP25	N27	B399_T8_SP25_N27	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP25	N28	B399_T8_SP25_N28	1	1	1	0	0	0	0	2	0	1	1
SF	0	B399_T8	SP25	N29	B399_T8_SP25_N29	1	1	1	0	0	0	0	2	0	1	1
SF	0	B399_T8	SP25	N30	B399_T8_SP25_N30	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP75	N31	B399_T8_SP75_N31	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP75	N32	B399_T8_SP75_N32	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP75	N33	B399_T8_SP75_N33	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP75	N34	B399_T8_SP75_N34	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP75	N35	B399_T8_SP75_N35	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP75	N36	B399_T8_SP75_N36	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP75	N37	B399_T8_SP75_N37	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP75	N38	B399_T8_SP75_N38	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP75	N39	B399_T8_SP75_N39	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP75	N40	B399_T8_SP75_N40	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP75	N41	B399_T8_SP75_N41	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP75	N42	B399_T8_SP75_N42	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP75	N43	B399_T8_SP75_N43	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP75	N44	B399_T8_SP75_N44	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP75	N45	B399_T8_SP75_N45	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP75	N46	B399_T8_SP75_N46	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP75	N47	B399_T8_SP75_N47	1	1	1	0	0	0	0	2	0	1	1
SF	0	B399_T8	SP75	N48	B399_T8_SP75_N48	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP75	N49	B399_T8_SP75_N49	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP75	N50	B399_T8_SP75_N50	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP75	N51	B399_T8_SP75_N51	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP75	N52	B399_T8_SP75_N52	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP75	N53	B399_T8_SP75_N53	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP75	N54	B399_T8_SP75_N54	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP75	N55	B399_T8_SP75_N55	1	0	1	0	0	0	0	1	0	1	0
SF	0	B399_T8	SP75	N56	B399_T8_SP75_N56	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP75	N57	B399_T8_SP75_N57	1	1	1	0	0	0	0	2	0	1	1
SF	0	B399_T8	SP75	N58	B399_T8_SP75_N58	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP75	N59	B399_T8_SP75_N59	1	0	0	1	0	0	0	1	0	1	0
SF	0	B399_T8	SP75	N60	B399_T8_SP75_N60	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP125	N61	B399_T8_SP125_N61	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP125	N62	B399_T8_SP125_N62	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP125	N63	B399_T8_SP125_N63	1	0	1	0	0	0	0	1	0	1	0
SF	0	B399_T8	SP125	N64	B399_T8_SP125_N64	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP125	N65	B399_T8_SP125_N65	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP125	N66	B399_T8_SP125_N66	1	0	1	0	0	0	0	1	0	1	0
SF	0	B399_T8	SP125	N67	B399_T8_SP125_N67	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP125	N68	B399_T8_SP125_N68	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP125	N69	B399_T8_SP125_N69	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP125	N70	B399_T8_SP125_N70	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP125	N71	B399_T8_SP125_N71	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP125	N72	B399_T8_SP125_N72	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP125	N73	B399_T8_SP125_N73	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP125	N74	B399_T8_SP125_N74	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP125	N75	B399_T8_SP125_N75	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP125	N76	B399_T8_SP125_N76	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP125	N77	B399_T8_SP125_N77	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP125	N78	B399_T8_SP125_N78	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP125	N79	B399_T8_SP125_N79	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP125	N80	B399_T8_SP125_N80	1	0	1	0	0	0	0	1	0	1	0
SF	0	B399_T8	SP125	N81	B399_T8_SP125_N81	1	0	1	0	0	0	0	1	0	1	0
SF	0	B399_T8	SP125	N82	B399_T8_SP125_N82	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP125	N83	B399_T8_SP125_N83	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP125	N84	B399_T8_SP125_N84	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP125	N85	B399_T8_SP125_N85	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP125	N86	B399_T8_SP125_N86	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP125	N87	B399_T8_SP125_N87	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP125	N88	B399_T8_SP125_N88	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP125	N89	B399_T8_SP125_N89	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP125	N90	B399_T8_SP125_N90	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP175	N91	B399_T8_SP175_N91	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP175	N92	B399_T8_SP175_N92	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP175	N93	B399_T8_SP175_N93	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP175	N94	B399_T8_SP175_N94	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP175	N95	B399_T8_SP175_N95	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP175	N96	B399_T8_SP175_N96	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP175	N97	B399_T8_SP175_N97	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP175	N98	B399_T8_SP175_N98	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP175	N99	B399_T8_SP175_N99	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP175	N100	B399_T8_SP175_N100	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP175	N101	B399_T8_SP175_N101	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP175	N102	B399_T8_SP175_N102	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP175	N103	B399_T8_SP175_N103	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP175	N104	B399_T8_SP175_N104	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP175	N105	B399_T8_SP175_N105	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP175	N106	B399_T8_SP175_N106	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP175	N107	B399_T8_SP175_N107	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP175	N108	B399_T8_SP175_N108	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP175	N109	B399_T8_SP175_N109	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP175	N110	B399_T8_SP175_N110	1	0	0	1	0	0	0	1	0	1	0
SF	0	B399_T8	SP175	N111	B399_T8_SP175_N111	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP175	N112	B399_T8_SP175_N112	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP175	N113	B399_T8_SP175_N113	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP175	N114	B399_T8_SP175_N114	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP175	N115	B399_T8_SP175_N115	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP175	N116	B399_T8_SP175_N116	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP175	N117	B399_T8_SP175_N117	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP175	N118	B399_T8_SP175_N118	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP175	N119	B399_T8_SP175_N119	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP175	N120	B399_T8_SP175_N120	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP225	N121	B399_T8_SP225_N121	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP225	N122	B399_T8_SP225_N122	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP225	N123	B399_T8_SP225_N123	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP225	N124	B399_T8_SP225_N124	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP225	N125	B399_T8_SP225_N125	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP225	N126	B399_T8_SP225_N126	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP225	N127	B399_T8_SP225_N127	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP225	N128	B399_T8_SP225_N128	1	0	1	0	0	0	0	1	0	1	0
SF	0	B399_T8	SP225	N129	B399_T8_SP225_N129	1	0	1	0	0	0	0	1	0	1	0
SF	0	B399_T8	SP225	N130	B399_T8_SP225_N130	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP225	N131	B399_T8_SP225_N131	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP225	N132	B399_T8_SP225_N132	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP225	N133	B399_T8_SP225_N133	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP225	N134	B399_T8_SP225_N134	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP225	N135	B399_T8_SP225_N135	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP225	N136	B399_T8_SP225_N136	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP225	N137	B399_T8_SP225_N137	1	0	1	0	0	0	0	1	0	1	0
SF	0	B399_T8	SP225	N138	B399_T8_SP225_N138	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP225	N139	B399_T8_SP225_N139	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP225	N140	B399_T8_SP225_N140	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP225	N141	B399_T8_SP225_N141	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP225	N142	B399_T8_SP225_N142	1	0	1	0	0	0	0	1	0	1	0
SF	0	B399_T8	SP225	N143	B399_T8_SP225_N143	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP225	N144	B399_T8_SP225_N144	1	0	1	0	0	0	0	1	0	1	0
SF	0	B399_T8	SP225	N145	B399_T8_SP225_N145	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP225	N146	B399_T8_SP225_N146	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP225	N147	B399_T8_SP225_N147	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP225	N148	B399_T8_SP225_N148	0	0	0	0	0	0	0	0	0	0	0
SF	0	B399_T8	SP225	N149	B399_T8_SP225_N149	1	1	0	0	0	0	0	1	1	0	0
SF	0	B399_T8	SP225	N150	B399_T8_SP225_N150	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T3	SP25	N1	B307_T3_SP25_N1	1	1	1	0	0	0	0	2	0	1	1
LBF	1	B307_T3	SP25	N2	B307_T3_SP25_N2	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T3	SP25	N3	B307_T3_SP25_N3	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T3	SP25	N4	B307_T3_SP25_N4	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T3	SP25	N5	B307_T3_SP25_N5	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T3	SP25	N6	B307_T3_SP25_N6	1	1	1	0	0	0	0	2	0	1	1
LBF	1	B307_T3	SP25	N7	B307_T3_SP25_N7	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T3	SP25	N8	B307_T3_SP25_N8	1	1	0	1	0	0	0	2	0	1	1
LBF	1	B307_T3	SP25	N9	B307_T3_SP25_N9	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T3	SP25	N10	B307_T3_SP25_N10	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T3	SP25	N11	B307_T3_SP25_N11	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T3	SP25	N12	B307_T3_SP25_N12	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T3	SP25	N13	B307_T3_SP25_N13	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T3	SP25	N14	B307_T3_SP25_N14	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T3	SP25	N15	B307_T3_SP25_N15	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T3	SP25	N16	B307_T3_SP25_N16	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T3	SP25	N17	B307_T3_SP25_N17	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T3	SP25	N18	B307_T3_SP25_N18	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T3	SP25	N19	B307_T3_SP25_N19	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T3	SP25	N20	B307_T3_SP25_N20	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T3	SP25	N21	B307_T3_SP25_N21	0	0	0	0	0	0	0	0	0	0	0
LBF	1	B307_T3	SP25	N22	B307_T3_SP25_N22	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T3	SP25	N23	B307_T3_SP25_N23	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T3	SP25	N24	B307_T3_SP25_N24	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T3	SP25	N25	B307_T3_SP25_N25	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T3	SP25	N26	B307_T3_SP25_N26	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T3	SP25	N27	B307_T3_SP25_N27	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T3	SP25	N28	B307_T3_SP25_N28	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T3	SP25	N29	B307_T3_SP25_N29	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T3	SP25	N30	B307_T3_SP25_N30	1	1	0	0	0	0	0	1	1	0	0
LBF	1	B307_T3	SP75	N31	B307_T3_SP75_N31	1	1	1	0	0	0	0	2	0	1	1
LBF	1	B307_T3	SP75	N32	B307_T3_SP75_N32	0	0	0	0	0	0	0	0	0	0	0
